employee_id,name,department,salary
2624,Employee_2624,HR,43583
2625,Employee_2625,Sales,99677
2626,Employee_2626,HR,59380
2627,Employee_2627,HR,49851
2628,Employee_2628,IT,37394
2629,Employee_2629,IT,75969
2630,Employee_2630,HR,87108
2631,Employee_2631,Finance,54526
2632,Employee_2632,HR,61659
2633,Employee_2633,Sales,88070
2634,Employee_2634,Marketing,71033
2635,Employee_2635,Sales,51870
2636,Employee_2636,HR,81792
2637,Employee_2637,IT,82043
2638,Employee_2638,Marketing,80688
2639,Employee_2639,Marketing,41715
2640,Employee_2640,Finance,30721
2641,Employee_2641,IT,80417
2642,Employee_2642,Marketing,52592
2643,Employee_2643,IT,80490
2644,Employee_2644,HR,79898
2645,Employee_2645,IT,75467
2646,Employee_2646,Finance,86585
2647,Employee_2647,HR,42172
2648,Employee_2648,Finance,38869
2649,Employee_2649,IT,77973
2650,Employee_2650,HR,67275
2651,Employee_2651,Sales,44146
2652,Employee_2652,Marketing,61706
2653,Employee_2653,Finance,68054
2654,Employee_2654,IT,54728
2655,Employee_2655,Finance,30526
2656,Employee_2656,IT,62240
2657,Employee_2657,Marketing,73997
2658,Employee_2658,IT,34935
2659,Employee_2659,Finance,59832
2660,Employee_2660,Finance,59343
2661,Employee_2661,HR,54764
2662,Employee_2662,HR,95623
2663,Employee_2663,Finance,93812
2664,Employee_2664,Sales,51295
2665,Employee_2665,Marketing,74659
2666,Employee_2666,Marketing,97143
2667,Employee_2667,IT,47402
2668,Employee_2668,IT,93876
2669,Employee_2669,Finance,50715
2670,Employee_2670,Finance,57445
2671,Employee_2671,Marketing,42349
2672,Employee_2672,HR,82966
2673,Employee_2673,IT,50970
2674,Employee_2674,Finance,35671
2675,Employee_2675,Marketing,97218
2676,Employee_2676,Sales,96727
2677,Employee_2677,Sales,30947
2678,Employee_2678,Marketing,89138
2679,Employee_2679,IT,41043
2680,Employee_2680,Finance,63874
2681,Employee_2681,Marketing,41143
2682,Employee_2682,Finance,70053
2683,Employee_2683,HR,52795
2684,Employee_2684,Marketing,47391
2685,Employee_2685,IT,97419
2686,Employee_2686,Marketing,98802
2687,Employee_2687,Sales,65840
2688,Employee_2688,Finance,35159
2689,Employee_2689,IT,32419
2690,Employee_2690,Marketing,53635
2691,Employee_2691,HR,30365
2692,Employee_2692,Sales,94437
2693,Employee_2693,Sales,66735
2694,Employee_2694,Sales,46886
2695,Employee_2695,Marketing,82303
2696,Employee_2696,Marketing,45736
2697,Employee_2697,HR,91469
2698,Employee_2698,IT,40657
2699,Employee_2699,HR,51453
2700,Employee_2700,Sales,53995
2701,Employee_2701,Finance,37034
2702,Employee_2702,Marketing,94839
2703,Employee_2703,IT,77091
2704,Employee_2704,Sales,87898
2705,Employee_2705,IT,99978
2706,Employee_2706,Marketing,51548
2707,Employee_2707,Finance,60152
2708,Employee_2708,Finance,93067
2709,Employee_2709,Finance,90371
2710,Employee_2710,HR,33745
2711,Employee_2711,Marketing,77885
2712,Employee_2712,Sales,58351
2713,Employee_2713,HR,37627
2714,Employee_2714,HR,95405
2715,Employee_2715,IT,55608
2716,Employee_2716,Sales,61272
2717,Employee_2717,IT,37965
2718,Employee_2718,Marketing,46624
2719,Employee_2719,Finance,57641
2720,Employee_2720,Finance,39452
2721,Employee_2721,IT,91055
2722,Employee_2722,Sales,35904
2723,Employee_2723,Sales,81883
2724,Employee_2724,Finance,99246
2725,Employee_2725,Finance,70833
2726,Employee_2726,Marketing,64176
2727,Employee_2727,HR,30941
2728,Employee_2728,IT,99682
2729,Employee_2729,Marketing,90860
2730,Employee_2730,Marketing,89309
2731,Employee_2731,Marketing,88895
2732,Employee_2732,IT,95426
2733,Employee_2733,Sales,77837
2734,Employee_2734,Finance,56895
2735,Employee_2735,HR,74506
2736,Employee_2736,HR,89931
2737,Employee_2737,IT,73229
2738,Employee_2738,Sales,65729
2739,Employee_2739,IT,99637
2740,Employee_2740,HR,35437
2741,Employee_2741,HR,88172
2742,Employee_2742,Marketing,44060
2743,Employee_2743,HR,43719
2744,Employee_2744,Finance,70526
2745,Employee_2745,HR,67189
2746,Employee_2746,Marketing,83640
2747,Employee_2747,HR,57672
2748,Employee_2748,Marketing,45094
2749,Employee_2749,HR,37642
2750,Employee_2750,Sales,99594
2751,Employee_2751,Finance,44636
2752,Employee_2752,HR,52668
2753,Employee_2753,IT,32721
2754,Employee_2754,HR,76133
2755,Employee_2755,HR,81760
2756,Employee_2756,Finance,89192
2757,Employee_2757,Finance,88069
2758,Employee_2758,IT,59277
2759,Employee_2759,Marketing,87076
2760,Employee_2760,HR,62244
2761,Employee_2761,Sales,65586
2762,Employee_2762,Sales,97506
2763,Employee_2763,Sales,39700
2764,Employee_2764,HR,35238
2765,Employee_2765,Finance,84832
2766,Employee_2766,Finance,72811
2767,Employee_2767,IT,51152
2768,Employee_2768,IT,67274
2769,Employee_2769,Sales,40696
2770,Employee_2770,Sales,44524
2771,Employee_2771,HR,82334
2772,Employee_2772,Sales,74833
2773,Employee_2773,Finance,64099
2774,Employee_2774,Finance,40823
2775,Employee_2775,IT,76523
2776,Employee_2776,IT,42102
2777,Employee_2777,IT,82819
2778,Employee_2778,IT,62396
2779,Employee_2779,HR,78387
2780,Employee_2780,HR,87040
2781,Employee_2781,Sales,74924
2782,Employee_2782,IT,41552
2783,Employee_2783,HR,90164
2784,Employee_2784,Marketing,50366
2785,Employee_2785,HR,89187
2786,Employee_2786,Marketing,97886
2787,Employee_2787,Finance,90408
2788,Employee_2788,Sales,71796
2789,Employee_2789,Sales,90490
2790,Employee_2790,HR,68287
2791,Employee_2791,Marketing,41407
2792,Employee_2792,Finance,89834
2793,Employee_2793,IT,54962
2794,Employee_2794,Finance,38645
2795,Employee_2795,Sales,52242
2796,Employee_2796,Finance,48830
2797,Employee_2797,Finance,90007
2798,Employee_2798,Marketing,33546
2799,Employee_2799,HR,84393
2800,Employee_2800,Finance,32592
2801,Employee_2801,Finance,70835
2802,Employee_2802,Marketing,92550
2803,Employee_2803,Sales,74327
2804,Employee_2804,Finance,52362
2805,Employee_2805,HR,61106
2806,Employee_2806,HR,70834
2807,Employee_2807,Marketing,47525
2808,Employee_2808,IT,33267
2809,Employee_2809,HR,44066
2810,Employee_2810,Marketing,97687
2811,Employee_2811,Marketing,46140
2812,Employee_2812,HR,54704
2813,Employee_2813,Finance,73908
2814,Employee_2814,Sales,84573
2815,Employee_2815,Sales,30448
2816,Employee_2816,Marketing,97872
2817,Employee_2817,Marketing,71537
2818,Employee_2818,Finance,64061
2819,Employee_2819,Marketing,88958
2820,Employee_2820,Sales,53204
2821,Employee_2821,Finance,40777
2822,Employee_2822,Sales,49676
2823,Employee_2823,HR,40276
2824,Employee_2824,HR,36672
2825,Employee_2825,Marketing,95081
2826,Employee_2826,Finance,67925
2827,Employee_2827,Sales,37569
2828,Employee_2828,Sales,67125
2829,Employee_2829,HR,40664
2830,Employee_2830,HR,97768
2831,Employee_2831,Sales,44565
2832,Employee_2832,HR,82236
2833,Employee_2833,Sales,47157
2834,Employee_2834,IT,53982
2835,Employee_2835,HR,31708
2836,Employee_2836,Marketing,44213
2837,Employee_2837,Sales,95175
2838,Employee_2838,Marketing,88358
2839,Employee_2839,Finance,84730
2840,Employee_2840,Finance,71528
2841,Employee_2841,HR,48998
2842,Employee_2842,Sales,97410
2843,Employee_2843,Marketing,71745
2844,Employee_2844,IT,83264
2845,Employee_2845,Finance,70052
2846,Employee_2846,HR,61865
2847,Employee_2847,Sales,95383
2848,Employee_2848,HR,54832
2849,Employee_2849,HR,37253
2850,Employee_2850,IT,42968
2851,Employee_2851,Marketing,30753
2852,Employee_2852,Sales,33642
2853,Employee_2853,Sales,97798
2854,Employee_2854,Finance,69850
2855,Employee_2855,IT,90845
2856,Employee_2856,Finance,97919
2857,Employee_2857,IT,49587
2858,Employee_2858,Finance,55410
2859,Employee_2859,HR,98619
2860,Employee_2860,IT,46685
2861,Employee_2861,Marketing,39783
2862,Employee_2862,IT,91230
2863,Employee_2863,HR,35685
2864,Employee_2864,Finance,32844
2865,Employee_2865,HR,52575
2866,Employee_2866,IT,34467
2867,Employee_2867,Sales,71673
2868,Employee_2868,Marketing,78120
2869,Employee_2869,Sales,71171
2870,Employee_2870,IT,70135
2871,Employee_2871,Sales,52302
2872,Employee_2872,Sales,35716
2873,Employee_2873,Sales,80474
2874,Employee_2874,IT,55560
2875,Employee_2875,Marketing,39822
2876,Employee_2876,Sales,96880
2877,Employee_2877,HR,70948
2878,Employee_2878,Finance,81334
2879,Employee_2879,IT,34388
2880,Employee_2880,IT,90935
2881,Employee_2881,Finance,45862
2882,Employee_2882,IT,58391
2883,Employee_2883,Finance,73616
2884,Employee_2884,Sales,44531
2885,Employee_2885,Marketing,48062
2886,Employee_2886,Sales,90056
2887,Employee_2887,Marketing,95212
2888,Employee_2888,Sales,75266
2889,Employee_2889,Finance,66838
2890,Employee_2890,Finance,99139
2891,Employee_2891,IT,74607
2892,Employee_2892,IT,49395
2893,Employee_2893,HR,68845
2894,Employee_2894,Finance,70192
2895,Employee_2895,Sales,92289
2896,Employee_2896,HR,50600
2897,Employee_2897,HR,88363
2898,Employee_2898,Finance,84966
2899,Employee_2899,Finance,56246
2900,Employee_2900,Marketing,45763
2901,Employee_2901,Sales,52775
2902,Employee_2902,Marketing,45961
2903,Employee_2903,Marketing,32839
2904,Employee_2904,Sales,69933
2905,Employee_2905,Finance,39167
2906,Employee_2906,HR,51753
2907,Employee_2907,Finance,48599
2908,Employee_2908,Sales,50044
2909,Employee_2909,Sales,38774
2910,Employee_2910,Sales,66279
2911,Employee_2911,IT,88915
2912,Employee_2912,Finance,95028
2913,Employee_2913,HR,41816
2914,Employee_2914,Sales,90459
2915,Employee_2915,Finance,91588
2916,Employee_2916,Marketing,74426
2917,Employee_2917,Sales,55942
2918,Employee_2918,Marketing,87473
2919,Employee_2919,Sales,50062
2920,Employee_2920,Finance,76364
2921,Employee_2921,Marketing,68120
2922,Employee_2922,Marketing,95243
2923,Employee_2923,IT,75418
2924,Employee_2924,IT,35844
2925,Employee_2925,Sales,35364
2926,Employee_2926,IT,96600
2927,Employee_2927,Finance,77229
2928,Employee_2928,Sales,44302
2929,Employee_2929,Sales,76423
2930,Employee_2930,Sales,34474
2931,Employee_2931,Sales,33779
2932,Employee_2932,Finance,93104
2933,Employee_2933,Marketing,88518
2934,Employee_2934,Sales,45585
2935,Employee_2935,Marketing,48873
2936,Employee_2936,Marketing,35065
2937,Employee_2937,HR,63455
2938,Employee_2938,Sales,37185
2939,Employee_2939,HR,79916
2940,Employee_2940,Finance,75176
2941,Employee_2941,Finance,86881
2942,Employee_2942,Marketing,44460
2943,Employee_2943,Finance,70675
2944,Employee_2944,Sales,61160
2945,Employee_2945,Sales,53446
2946,Employee_2946,IT,63236
2947,Employee_2947,Sales,38183
2948,Employee_2948,HR,57732
2949,Employee_2949,Finance,71820
2950,Employee_2950,HR,55437
2951,Employee_2951,IT,33080
2952,Employee_2952,Sales,77908
2953,Employee_2953,HR,77188
2954,Employee_2954,Marketing,81581
2955,Employee_2955,IT,68677
2956,Employee_2956,Sales,74793
2957,Employee_2957,Marketing,56107
2958,Employee_2958,Finance,83859
2959,Employee_2959,HR,75514
2960,Employee_2960,HR,83322
2961,Employee_2961,IT,45923
2962,Employee_2962,Finance,88626
2963,Employee_2963,Sales,52972
2964,Employee_2964,Finance,43818
2965,Employee_2965,Marketing,72190
2966,Employee_2966,Marketing,99684
2967,Employee_2967,Sales,64829
2968,Employee_2968,Sales,63860
2969,Employee_2969,Finance,31424
2970,Employee_2970,Sales,36639
2971,Employee_2971,Sales,61979
2972,Employee_2972,IT,78274
2973,Employee_2973,IT,77913
2974,Employee_2974,Marketing,55655
2975,Employee_2975,Marketing,33604
2976,Employee_2976,Sales,32708
2977,Employee_2977,Sales,62704
2978,Employee_2978,HR,59113
2979,Employee_2979,Sales,43224
2980,Employee_2980,HR,63535
2981,Employee_2981,Sales,31959
2982,Employee_2982,HR,91231
2983,Employee_2983,Marketing,64231
2984,Employee_2984,Sales,38495
2985,Employee_2985,Marketing,87018
2986,Employee_2986,IT,94569
2987,Employee_2987,Sales,73890
2988,Employee_2988,Sales,72869
2989,Employee_2989,Finance,30855
2990,Employee_2990,Sales,59464
2991,Employee_2991,Finance,66489
2992,Employee_2992,Finance,71888
2993,Employee_2993,Marketing,53412
2994,Employee_2994,Sales,35136
2995,Employee_2995,Sales,32160
2996,Employee_2996,Finance,35826
2997,Employee_2997,Sales,73233
2998,Employee_2998,Marketing,61951
2999,Employee_2999,Finance,76174
3000,Employee_3000,Finance,88828
3001,Employee_3001,Marketing,39407
3002,Employee_3002,Marketing,82867
3003,Employee_3003,IT,73203
3004,Employee_3004,HR,76787
3005,Employee_3005,IT,50754
3006,Employee_3006,Finance,91046
3007,Employee_3007,HR,61227
3008,Employee_3008,Marketing,97298
3009,Employee_3009,Marketing,80362
3010,Employee_3010,Sales,50153
3011,Employee_3011,Sales,40671
3012,Employee_3012,Marketing,57571
3013,Employee_3013,HR,44940
3014,Employee_3014,Finance,56592
3015,Employee_3015,Finance,72572
3016,Employee_3016,IT,73649
3017,Employee_3017,Marketing,68117
3018,Employee_3018,IT,91131
3019,Employee_3019,Marketing,62712
3020,Employee_3020,Sales,76167
3021,Employee_3021,Marketing,69491
3022,Employee_3022,Marketing,86430
3023,Employee_3023,Marketing,67890
3024,Employee_3024,Marketing,79242
3025,Employee_3025,IT,96526
3026,Employee_3026,Sales,78842
3027,Employee_3027,Marketing,81196
3028,Employee_3028,HR,95604
3029,Employee_3029,HR,56857
3030,Employee_3030,Finance,73458
3031,Employee_3031,HR,75211
3032,Employee_3032,HR,57005
3033,Employee_3033,HR,56490
3034,Employee_3034,HR,96851
3035,Employee_3035,Sales,35912
3036,Employee_3036,Finance,68752
3037,Employee_3037,HR,66821
3038,Employee_3038,Sales,44176
3039,Employee_3039,Sales,81595
3040,Employee_3040,IT,71756
3041,Employee_3041,Marketing,84098
3042,Employee_3042,Marketing,96779
3043,Employee_3043,Sales,82966
3044,Employee_3044,IT,47421
3045,Employee_3045,Sales,61137
3046,Employee_3046,HR,97322
3047,Employee_3047,Sales,88965
3048,Employee_3048,Marketing,52775
3049,Employee_3049,Sales,66360
3050,Employee_3050,Finance,63883
3051,Employee_3051,Sales,32355
3052,Employee_3052,IT,72267
3053,Employee_3053,Sales,84085
3054,Employee_3054,Finance,31553
3055,Employee_3055,Finance,34175
3056,Employee_3056,Finance,81225
3057,Employee_3057,HR,72116
3058,Employee_3058,IT,75173
3059,Employee_3059,IT,67445
3060,Employee_3060,Sales,82752
3061,Employee_3061,Marketing,43345
3062,Employee_3062,HR,44805
3063,Employee_3063,Sales,40606
3064,Employee_3064,Finance,66470
3065,Employee_3065,HR,85541
3066,Employee_3066,Finance,80567
3067,Employee_3067,IT,54187
3068,Employee_3068,HR,61392
3069,Employee_3069,Marketing,61152
3070,Employee_3070,HR,47916
3071,Employee_3071,Marketing,71121
3072,Employee_3072,HR,38442
3073,Employee_3073,Marketing,82654
3074,Employee_3074,Finance,68149
3075,Employee_3075,HR,48632
3076,Employee_3076,Finance,85268
3077,Employee_3077,Marketing,45191
3078,Employee_3078,HR,61461
3079,Employee_3079,Marketing,57517
3080,Employee_3080,Sales,91913
3081,Employee_3081,Marketing,89307
3082,Employee_3082,HR,42830
3083,Employee_3083,HR,49879
3084,Employee_3084,Sales,33643
3085,Employee_3085,Marketing,75028
3086,Employee_3086,Marketing,98321
3087,Employee_3087,Finance,85558
3088,Employee_3088,HR,68549
3089,Employee_3089,Finance,56021
3090,Employee_3090,HR,72954
3091,Employee_3091,Marketing,81013
3092,Employee_3092,IT,93611
3093,Employee_3093,IT,30730
3094,Employee_3094,Finance,62241
3095,Employee_3095,HR,44539
3096,Employee_3096,IT,55852
3097,Employee_3097,Marketing,96356
3098,Employee_3098,Finance,74700
3099,Employee_3099,Marketing,63152
3100,Employee_3100,Sales,73446
3101,Employee_3101,Finance,48628
3102,Employee_3102,Marketing,98982
3103,Employee_3103,Sales,78063
3104,Employee_3104,Marketing,85351
3105,Employee_3105,Sales,59281
3106,Employee_3106,Finance,76714
3107,Employee_3107,Marketing,98377
3108,Employee_3108,HR,72833
3109,Employee_3109,HR,95632
3110,Employee_3110,Finance,81080
3111,Employee_3111,Marketing,71007
3112,Employee_3112,Finance,42339
3113,Employee_3113,Sales,36024
3114,Employee_3114,Finance,44698
3115,Employee_3115,Marketing,83678
3116,Employee_3116,IT,49291
3117,Employee_3117,Finance,36522
3118,Employee_3118,Finance,68032
3119,Employee_3119,Sales,61304
3120,Employee_3120,IT,73958
3121,Employee_3121,HR,40992
3122,Employee_3122,Finance,58235
3123,Employee_3123,IT,46574
3124,Employee_3124,Finance,73418
3125,Employee_3125,Finance,93014
3126,Employee_3126,HR,49203
3127,Employee_3127,Marketing,55563
3128,Employee_3128,Finance,45750
3129,Employee_3129,Finance,80116
3130,Employee_3130,Marketing,96584
3131,Employee_3131,IT,72751
3132,Employee_3132,IT,46524
3133,Employee_3133,Sales,51393
3134,Employee_3134,Marketing,44455
3135,Employee_3135,Sales,87574
3136,Employee_3136,Finance,77455
3137,Employee_3137,Marketing,43865
3138,Employee_3138,Sales,78796
3139,Employee_3139,Finance,49541
3140,Employee_3140,HR,71531
3141,Employee_3141,HR,88531
3142,Employee_3142,IT,87414
3143,Employee_3143,Marketing,52348
3144,Employee_3144,HR,93648
3145,Employee_3145,Marketing,49632
3146,Employee_3146,Finance,48189
3147,Employee_3147,Marketing,45113
3148,Employee_3148,IT,48558
3149,Employee_3149,Finance,94582
3150,Employee_3150,Finance,55219
3151,Employee_3151,Sales,63641
3152,Employee_3152,Marketing,96003
3153,Employee_3153,HR,58976
3154,Employee_3154,Sales,33630
3155,Employee_3155,HR,71771
3156,Employee_3156,Marketing,95381
3157,Employee_3157,IT,97298
3158,Employee_3158,IT,34971
3159,Employee_3159,Finance,43628
3160,Employee_3160,HR,92125
3161,Employee_3161,Sales,89243
3162,Employee_3162,Finance,31928
3163,Employee_3163,Marketing,36232
3164,Employee_3164,HR,97004
3165,Employee_3165,Sales,70508
3166,Employee_3166,Finance,36014
3167,Employee_3167,Finance,40932
3168,Employee_3168,Finance,33822
3169,Employee_3169,HR,47545
3170,Employee_3170,Finance,73140
3171,Employee_3171,Marketing,37458
3172,Employee_3172,Finance,54776
3173,Employee_3173,Marketing,58635
3174,Employee_3174,IT,84620
3175,Employee_3175,Sales,74324
3176,Employee_3176,Finance,40962
3177,Employee_3177,Sales,73215
3178,Employee_3178,IT,83344
3179,Employee_3179,Finance,59215
3180,Employee_3180,Marketing,77153
3181,Employee_3181,Finance,62643
3182,Employee_3182,IT,44189
3183,Employee_3183,Finance,56527
3184,Employee_3184,IT,54067
3185,Employee_3185,HR,30964
3186,Employee_3186,IT,81080
3187,Employee_3187,Sales,37689
3188,Employee_3188,Finance,83324
3189,Employee_3189,Marketing,75563
3190,Employee_3190,Finance,73156
3191,Employee_3191,HR,59971
3192,Employee_3192,Sales,96520
3193,Employee_3193,HR,57201
3194,Employee_3194,HR,37425
3195,Employee_3195,Sales,86391
3196,Employee_3196,Marketing,45483
3197,Employee_3197,Marketing,94082
3198,Employee_3198,Marketing,86857
3199,Employee_3199,Marketing,98671
3200,Employee_3200,Marketing,67523
3201,Employee_3201,Finance,41384
3202,Employee_3202,IT,65499
3203,Employee_3203,IT,97053
3204,Employee_3204,Finance,76132
3205,Employee_3205,Marketing,76510
3206,Employee_3206,HR,70823
3207,Employee_3207,Sales,32723
3208,Employee_3208,HR,97655
3209,Employee_3209,Marketing,67772
3210,Employee_3210,IT,89842
3211,Employee_3211,IT,33010
3212,Employee_3212,HR,74868
3213,Employee_3213,HR,85678
3214,Employee_3214,HR,71107
3215,Employee_3215,IT,43736
3216,Employee_3216,Marketing,60838
3217,Employee_3217,IT,89015
3218,Employee_3218,IT,56301
3219,Employee_3219,IT,77863
3220,Employee_3220,Sales,85184
3221,Employee_3221,IT,46155
3222,Employee_3222,Sales,80379
3223,Employee_3223,Sales,41001
3224,Employee_3224,Finance,41734
3225,Employee_3225,IT,85792
3226,Employee_3226,HR,85231
3227,Employee_3227,Sales,89508
3228,Employee_3228,Finance,48518
3229,Employee_3229,IT,50365
3230,Employee_3230,Marketing,89704
3231,Employee_3231,Marketing,95521
3232,Employee_3232,Sales,65567
3233,Employee_3233,HR,61046
3234,Employee_3234,Marketing,48374
3235,Employee_3235,Marketing,88934
3236,Employee_3236,Sales,50533
3237,Employee_3237,Finance,45090
3238,Employee_3238,HR,76952
3239,Employee_3239,IT,39714
3240,Employee_3240,HR,41616
3241,Employee_3241,HR,68866
3242,Employee_3242,Marketing,36310
3243,Employee_3243,Marketing,31885
3244,Employee_3244,Marketing,74805
3245,Employee_3245,Sales,63043
3246,Employee_3246,HR,68995
3247,Employee_3247,IT,90635
3248,Employee_3248,Finance,60557
3249,Employee_3249,Marketing,89685
3250,Employee_3250,Marketing,66103
3251,Employee_3251,Sales,86003
3252,Employee_3252,Marketing,57049
3253,Employee_3253,Sales,66801
3254,Employee_3254,HR,43887
3255,Employee_3255,Finance,83728
3256,Employee_3256,IT,71684
3257,Employee_3257,IT,92284
3258,Employee_3258,IT,46336
3259,Employee_3259,IT,89038
3260,Employee_3260,Marketing,73764
3261,Employee_3261,Sales,55653
3262,Employee_3262,Finance,31266
3263,Employee_3263,Finance,99540
3264,Employee_3264,Finance,99206
3265,Employee_3265,Finance,40548
3266,Employee_3266,HR,48426
3267,Employee_3267,IT,57989
3268,Employee_3268,Sales,33238
3269,Employee_3269,HR,76273
3270,Employee_3270,Sales,56565
3271,Employee_3271,Sales,98639
3272,Employee_3272,Marketing,68605
3273,Employee_3273,Sales,85697
3274,Employee_3274,Finance,58151
3275,Employee_3275,Marketing,52731
3276,Employee_3276,HR,32438
3277,Employee_3277,HR,83127
3278,Employee_3278,HR,61345
3279,Employee_3279,Finance,91494
3280,Employee_3280,Finance,57737
3281,Employee_3281,Marketing,47766
3282,Employee_3282,Sales,98039
3283,Employee_3283,HR,83257
3284,Employee_3284,Sales,57865
3285,Employee_3285,IT,42565
3286,Employee_3286,Finance,99982
3287,Employee_3287,Finance,31483
3288,Employee_3288,Sales,49400
3289,Employee_3289,IT,74030
3290,Employee_3290,Marketing,46491
3291,Employee_3291,Sales,44460
3292,Employee_3292,Marketing,46948
3293,Employee_3293,Finance,76801
3294,Employee_3294,Sales,33493
3295,Employee_3295,Sales,55709
3296,Employee_3296,Marketing,31176
3297,Employee_3297,Sales,66370
3298,Employee_3298,Marketing,68826
3299,Employee_3299,IT,54313
3300,Employee_3300,Marketing,56187
3301,Employee_3301,Sales,58363
3302,Employee_3302,IT,86180
3303,Employee_3303,Sales,90847
3304,Employee_3304,Finance,98580
3305,Employee_3305,IT,35093
3306,Employee_3306,Marketing,83671
3307,Employee_3307,HR,98743
3308,Employee_3308,Sales,42287
3309,Employee_3309,Finance,97268
3310,Employee_3310,Marketing,77419
3311,Employee_3311,HR,54086
3312,Employee_3312,Marketing,59041
3313,Employee_3313,HR,77880
3314,Employee_3314,HR,89440
3315,Employee_3315,HR,40960
3316,Employee_3316,HR,34481
3317,Employee_3317,Sales,72023
3318,Employee_3318,Marketing,89394
3319,Employee_3319,IT,38757
3320,Employee_3320,Sales,93863
3321,Employee_3321,HR,81088
3322,Employee_3322,Sales,52994
3323,Employee_3323,Marketing,92890
3324,Employee_3324,Finance,76135
3325,Employee_3325,Sales,52205
3326,Employee_3326,Finance,87094
3327,Employee_3327,HR,77808
3328,Employee_3328,Marketing,87014
3329,Employee_3329,Marketing,57579
3330,Employee_3330,Marketing,48779
3331,Employee_3331,Finance,52079
3332,Employee_3332,Sales,84695
3333,Employee_3333,Sales,86487
3334,Employee_3334,IT,57547
3335,Employee_3335,Marketing,40280
3336,Employee_3336,Sales,39063
3337,Employee_3337,Marketing,35047
3338,Employee_3338,IT,30899
3339,Employee_3339,Finance,58591
3340,Employee_3340,HR,84965
3341,Employee_3341,Marketing,82226
3342,Employee_3342,HR,55931
3343,Employee_3343,IT,37532
3344,Employee_3344,Finance,54795
3345,Employee_3345,Marketing,43919
3346,Employee_3346,Marketing,83341
3347,Employee_3347,HR,80867
3348,Employee_3348,Marketing,83103
3349,Employee_3349,Marketing,45678
3350,Employee_3350,Sales,63588
3351,Employee_3351,Finance,71790
3352,Employee_3352,Finance,50076
3353,Employee_3353,Marketing,73935
3354,Employee_3354,Finance,78044
3355,Employee_3355,Marketing,52756
3356,Employee_3356,IT,41185
3357,Employee_3357,Finance,98994
3358,Employee_3358,Finance,85310
3359,Employee_3359,Finance,46508
3360,Employee_3360,Sales,72776
3361,Employee_3361,IT,52750
3362,Employee_3362,Sales,58100
3363,Employee_3363,Marketing,54492
3364,Employee_3364,Sales,44118
3365,Employee_3365,Sales,65083
3366,Employee_3366,IT,30210
3367,Employee_3367,Sales,33931
3368,Employee_3368,Marketing,85197
3369,Employee_3369,HR,57348
3370,Employee_3370,IT,30119
3371,Employee_3371,Marketing,97903
3372,Employee_3372,Marketing,92134
3373,Employee_3373,IT,36291
3374,Employee_3374,HR,43818
3375,Employee_3375,Marketing,33972
3376,Employee_3376,Finance,91160
3377,Employee_3377,IT,99081
3378,Employee_3378,Sales,96563
3379,Employee_3379,Sales,35173
3380,Employee_3380,Sales,42032
3381,Employee_3381,HR,93783
3382,Employee_3382,IT,42340
3383,Employee_3383,Finance,37985
3384,Employee_3384,Marketing,96201
3385,Employee_3385,IT,72512
3386,Employee_3386,HR,49783
3387,Employee_3387,HR,73800
3388,Employee_3388,IT,98658
3389,Employee_3389,HR,96936
3390,Employee_3390,Marketing,38157
3391,Employee_3391,Marketing,91052
3392,Employee_3392,Sales,38245
3393,Employee_3393,Finance,30828
3394,Employee_3394,IT,42748
3395,Employee_3395,Marketing,59623
3396,Employee_3396,IT,80462
3397,Employee_3397,Marketing,91495
3398,Employee_3398,HR,89263
3399,Employee_3399,IT,38664
3400,Employee_3400,HR,46554
3401,Employee_3401,IT,36879
3402,Employee_3402,IT,49465
3403,Employee_3403,HR,96977
3404,Employee_3404,Finance,42150
3405,Employee_3405,Finance,87898
3406,Employee_3406,Sales,31575
3407,Employee_3407,IT,43630
3408,Employee_3408,Sales,71181
3409,Employee_3409,Finance,49646
3410,Employee_3410,Sales,57361
3411,Employee_3411,IT,37519
3412,Employee_3412,Finance,83944
3413,Employee_3413,HR,80414
3414,Employee_3414,IT,62128
3415,Employee_3415,Finance,76435
3416,Employee_3416,IT,64198
3417,Employee_3417,HR,50212
3418,Employee_3418,Sales,46904
3419,Employee_3419,Sales,57126
3420,Employee_3420,Sales,69696
3421,Employee_3421,IT,51090
3422,Employee_3422,IT,65286
3423,Employee_3423,Marketing,78190
3424,Employee_3424,Sales,70778
3425,Employee_3425,HR,53827
3426,Employee_3426,Marketing,57951
3427,Employee_3427,IT,59729
3428,Employee_3428,IT,36458
3429,Employee_3429,Sales,62218
3430,Employee_3430,Marketing,89289
3431,Employee_3431,IT,80959
3432,Employee_3432,Marketing,57704
3433,Employee_3433,Finance,90104
3434,Employee_3434,IT,37663
3435,Employee_3435,Finance,54159
3436,Employee_3436,Finance,83785
3437,Employee_3437,HR,91563
3438,Employee_3438,IT,71327
3439,Employee_3439,IT,63719
3440,Employee_3440,HR,49230
3441,Employee_3441,IT,63000
3442,Employee_3442,HR,40035
3443,Employee_3443,HR,53749
3444,Employee_3444,Sales,57345
3445,Employee_3445,Sales,55390
3446,Employee_3446,Finance,84162
3447,Employee_3447,IT,65242
3448,Employee_3448,HR,40000
3449,Employee_3449,HR,70994
3450,Employee_3450,Marketing,76879
3451,Employee_3451,Finance,46319
3452,Employee_3452,HR,62160
3453,Employee_3453,Finance,72506
